Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Belgium,BEL,"Jan 27, 2020",0,0
Belgium,BEL,"Jan 28, 2020",0,0
Belgium,BEL,"Jan 29, 2020",0,0
Belgium,BEL,"Jan 30, 2020",0,0
Belgium,BEL,"Jan 31, 2020",0,0
Belgium,BEL,"Feb 1, 2020",0,0
Belgium,BEL,"Feb 2, 2020",0,0
Belgium,BEL,"Feb 3, 2020",0,0
Belgium,BEL,"Feb 4, 2020",0,1
Belgium,BEL,"Feb 5, 2020",0,1
Belgium,BEL,"Feb 6, 2020",0,1
Belgium,BEL,"Feb 7, 2020",0,1
Belgium,BEL,"Feb 8, 2020",0,1
Belgium,BEL,"Feb 9, 2020",0,1
Belgium,BEL,"Feb 10, 2020",0,1
Belgium,BEL,"Feb 11, 2020",0,1
Belgium,BEL,"Feb 12, 2020",0,1
Belgium,BEL,"Feb 13, 2020",0,1
Belgium,BEL,"Feb 14, 2020",0,1
Belgium,BEL,"Feb 15, 2020",0,1
Belgium,BEL,"Feb 16, 2020",0,1
Belgium,BEL,"Feb 17, 2020",0,1
Belgium,BEL,"Feb 18, 2020",0,1
Belgium,BEL,"Feb 19, 2020",0,1
Belgium,BEL,"Feb 20, 2020",0,1
Belgium,BEL,"Feb 21, 2020",0,1
Belgium,BEL,"Feb 22, 2020",0,1
Belgium,BEL,"Feb 23, 2020",0,1
Belgium,BEL,"Feb 24, 2020",0,1
Belgium,BEL,"Feb 25, 2020",0,1
Belgium,BEL,"Feb 26, 2020",0,1
Belgium,BEL,"Feb 27, 2020",0,1
Belgium,BEL,"Feb 28, 2020",0,1
Belgium,BEL,"Feb 29, 2020",0,1
Belgium,BEL,"Mar 1, 2020",0,1
Belgium,BEL,"Mar 2, 2020",0,2
Belgium,BEL,"Mar 3, 2020",0,8
Belgium,BEL,"Mar 4, 2020",0,13
Belgium,BEL,"Mar 5, 2020",0,23
Belgium,BEL,"Mar 6, 2020",0,50
Belgium,BEL,"Mar 7, 2020",0,109
Belgium,BEL,"Mar 8, 2020",0,169
Belgium,BEL,"Mar 9, 2020",0,200
Belgium,BEL,"Mar 10, 2020",0,239
Belgium,BEL,"Mar 11, 2020",0,267
Belgium,BEL,"Mar 12, 2020",3,314
Belgium,BEL,"Mar 13, 2020",3,399
Belgium,BEL,"Mar 14, 2020",3,559
Belgium,BEL,"Mar 15, 2020",4,689
Belgium,BEL,"Mar 16, 2020",4,886
Belgium,BEL,"Mar 17, 2020",5,1085
Belgium,BEL,"Mar 18, 2020",5,1243
Belgium,BEL,"Mar 19, 2020",14,1486
Belgium,BEL,"Mar 20, 2020",21,1795
Belgium,BEL,"Mar 21, 2020",37,2257
Belgium,BEL,"Mar 22, 2020",67,2815
Belgium,BEL,"Mar 23, 2020",75,3401
Belgium,BEL,"Mar 24, 2020",88,3743
Belgium,BEL,"Mar 25, 2020",122,4269
Belgium,BEL,"Mar 26, 2020",178,4937
Belgium,BEL,"Mar 27, 2020",220,6235
Belize,BLZ,"Mar 24, 2020",0,1
Belize,BLZ,"Mar 25, 2020",0,1
Belize,BLZ,"Mar 26, 2020",0,2
Belize,BLZ,"Mar 27, 2020",0,2
Benin,BEN,"Mar 17, 2020",0,1
Benin,BEN,"Mar 18, 2020",0,1
Benin,BEN,"Mar 19, 2020",0,1
Benin,BEN,"Mar 20, 2020",0,2
Benin,BEN,"Mar 21, 2020",0,2
Benin,BEN,"Mar 22, 2020",0,2
Benin,BEN,"Mar 23, 2020",0,2
Benin,BEN,"Mar 24, 2020",0,5
Benin,BEN,"Mar 25, 2020",0,5
Benin,BEN,"Mar 26, 2020",0,5
Benin,BEN,"Mar 27, 2020",0,6
Bermuda,BMU,"Mar 20, 2020",0,2
Bermuda,BMU,"Mar 21, 2020",0,2
Bermuda,BMU,"Mar 22, 2020",0,2
Bermuda,BMU,"Mar 23, 2020",0,6
Bermuda,BMU,"Mar 24, 2020",0,6
Bermuda,BMU,"Mar 25, 2020",0,6
Bermuda,BMU,"Mar 26, 2020",0,6
Bermuda,BMU,"Mar 27, 2020",0,15
Bhutan,BTN,"Mar 6, 2020",0,1
Bhutan,BTN,"Mar 13, 2020",0,1
Bhutan,BTN,"Mar 15, 2020",0,1
Bhutan,BTN,"Mar 17, 2020",0,1
Bhutan,BTN,"Mar 18, 2020",0,1
Bhutan,BTN,"Mar 19, 2020",0,1
Bhutan,BTN,"Mar 20, 2020",0,1
Bhutan,BTN,"Mar 21, 2020",0,2
Bhutan,BTN,"Mar 22, 2020",0,2
Bhutan,BTN,"Mar 23, 2020",0,2
Bhutan,BTN,"Mar 24, 2020",0,2
Bhutan,BTN,"Mar 25, 2020",0,2
Bhutan,BTN,"Mar 26, 2020",0,3
Bhutan,BTN,"Mar 27, 2020",0,3
Bolivia,BOL,"Mar 12, 2020",0,2
Bolivia,BOL,"Mar 13, 2020",0,3
Bolivia,BOL,"Mar 14, 2020",0,10
Bolivia,BOL,"Mar 15, 2020",0,10
Bolivia,BOL,"Mar 17, 2020",0,11
Bolivia,BOL,"Mar 18, 2020",0,12
Bolivia,BOL,"Mar 19, 2020",0,12
Bolivia,BOL,"Mar 20, 2020",0,15
Bolivia,BOL,"Mar 21, 2020",0,19
Bolivia,BOL,"Mar 22, 2020",0,20
Bolivia,BOL,"Mar 23, 2020",0,27
Bolivia,BOL,"Mar 24, 2020",0,28
Bolivia,BOL,"Mar 25, 2020",0,32
Bolivia,BOL,"Mar 26, 2020",0,39
Bolivia,BOL,"Mar 27, 2020",0,61
Bosnia and Herzegovina,BIH,"Mar 6, 2020",0,2
Bosnia and Herzegovina,BIH,"Mar 12, 2020",0,3
Bosnia and Herzegovina,BIH,"Mar 13, 2020",0,3
Bosnia and Herzegovina,BIH,"Mar 16, 2020",0,18
Bosnia and Herzegovina,BIH,"Mar 17, 2020",0,21
Bosnia and Herzegovina,BIH,"Mar 18, 2020",0,21
Bosnia and Herzegovina,BIH,"Mar 19, 2020",0,36
Bosnia and Herzegovina,BIH,"Mar 20, 2020",0,44
Bosnia and Herzegovina,BIH,"Mar 21, 2020",0,44
Bosnia and Herzegovina,BIH,"Mar 22, 2020",1,92
Bosnia and Herzegovina,BIH,"Mar 23, 2020",1,125
Bosnia and Herzegovina,BIH,"Mar 24, 2020",1,129
Bosnia and Herzegovina,BIH,"Mar 25, 2020",2,162
Bosnia and Herzegovina,BIH,"Mar 26, 2020",3,181
Bosnia and Herzegovina,BIH,"Mar 27, 2020",3,181
Brazil,BRA,"Dec 31, 2019",0,0
Brazil,BRA,"Jan 1, 2020",0,0
Brazil,BRA,"Jan 2, 2020",0,0
Brazil,BRA,"Jan 3, 2020",0,0
Brazil,BRA,"Jan 4, 2020",0,0
Brazil,BRA,"Jan 5, 2020",0,0
Brazil,BRA,"Jan 6, 2020",0,0
Brazil,BRA,"Jan 7, 2020",0,0
Brazil,BRA,"Jan 8, 2020",0,0
Brazil,BRA,"Jan 9, 2020",0,0
Brazil,BRA,"Jan 10, 2020",0,0
Brazil,BRA,"Jan 11, 2020",0,0
Brazil,BRA,"Jan 12, 2020",0,0
Brazil,BRA,"Jan 13, 2020",0,0
Brazil,BRA,"Jan 14, 2020",0,0
Brazil,BRA,"Jan 15, 2020",0,0
Brazil,BRA,"Jan 16, 2020",0,0
Brazil,BRA,"Jan 17, 2020",0,0
Brazil,BRA,"Jan 18, 2020",0,0
Brazil,BRA,"Jan 19, 2020",0,0
Brazil,BRA,"Jan 20, 2020",0,0
Brazil,BRA,"Jan 21, 2020",0,0
Brazil,BRA,"Jan 22, 2020",0,0
Brazil,BRA,"Jan 23, 2020",0,0
Brazil,BRA,"Jan 24, 2020",0,0
Brazil,BRA,"Jan 25, 2020",0,0
Brazil,BRA,"Jan 26, 2020",0,0
Brazil,BRA,"Jan 27, 2020",0,0
Brazil,BRA,"Jan 28, 2020",0,0
Brazil,BRA,"Jan 29, 2020",0,0
Brazil,BRA,"Jan 30, 2020",0,0
Brazil,BRA,"Jan 31, 2020",0,0
Brazil,BRA,"Feb 1, 2020",0,0
Brazil,BRA,"Feb 2, 2020",0,0
Brazil,BRA,"Feb 3, 2020",0,0
Brazil,BRA,"Feb 4, 2020",0,0
Brazil,BRA,"Feb 5, 2020",0,0
Brazil,BRA,"Feb 6, 2020",0,0
Brazil,BRA,"Feb 7, 2020",0,0
Brazil,BRA,"Feb 8, 2020",0,0
Brazil,BRA,"Feb 9, 2020",0,0
Brazil,BRA,"Feb 10, 2020",0,0
Brazil,BRA,"Feb 11, 2020",0,0
Brazil,BRA,"Feb 12, 2020",0,0
Brazil,BRA,"Feb 13, 2020",0,0
Brazil,BRA,"Feb 14, 2020",0,0
Brazil,BRA,"Feb 15, 2020",0,0
Brazil,BRA,"Feb 16, 2020",0,0
Brazil,BRA,"Feb 17, 2020",0,0
Brazil,BRA,"Feb 18, 2020",0,0
Brazil,BRA,"Feb 19, 2020",0,0
Brazil,BRA,"Feb 20, 2020",0,0
Brazil,BRA,"Feb 21, 2020",0,0
Brazil,BRA,"Feb 22, 2020",0,0
Brazil,BRA,"Feb 23, 2020",0,0
Brazil,BRA,"Feb 24, 2020",0,0
Brazil,BRA,"Feb 25, 2020",0,0
Brazil,BRA,"Feb 26, 2020",0,1
Brazil,BRA,"Feb 27, 2020",0,1
Brazil,BRA,"Feb 28, 2020",0,1
Brazil,BRA,"Feb 29, 2020",0,1
Brazil,BRA,"Mar 1, 2020",0,2
Brazil,BRA,"Mar 2, 2020",0,2
Brazil,BRA,"Mar 5, 2020",0,3
Brazil,BRA,"Mar 6, 2020",0,8
Brazil,BRA,"Mar 7, 2020",0,13
Brazil,BRA,"Mar 8, 2020",0,13
Brazil,BRA,"Mar 9, 2020",0,25
Brazil,BRA,"Mar 11, 2020",0,34
Brazil,BRA,"Mar 12, 2020",0,52
Brazil,BRA,"Mar 13, 2020",0,77
Brazil,BRA,"Mar 14, 2020",0,98
Brazil,BRA,"Mar 15, 2020",0,121
Brazil,BRA,"Mar 16, 2020",0,200
Brazil,BRA,"Mar 17, 2020",0,234
Brazil,BRA,"Mar 18, 2020",1,291
Brazil,BRA,"Mar 19, 2020",4,428
Brazil,BRA,"Mar 20, 2020",6,621
Brazil,BRA,"Mar 21, 2020",11,904
Brazil,BRA,"Mar 22, 2020",18,1128
Brazil,BRA,"Mar 23, 2020",25,1546
Brazil,BRA,"Mar 24, 2020",34,1891
Brazil,BRA,"Mar 25, 2020",46,2201
Brazil,BRA,"Mar 26, 2020",57,2433
Brazil,BRA,"Mar 27, 2020",77,2915
British Virgin Islands,VGB,"Mar 27, 2020",0,2
Brunei,BRN,"Mar 10, 2020",0,1
Brunei,BRN,"Mar 12, 2020",0,11
Brunei,BRN,"Mar 13, 2020",0,25
Brunei,BRN,"Mar 14, 2020",0,37
Brunei,BRN,"Mar 15, 2020",0,40
Brunei,BRN,"Mar 16, 2020",0,50
Brunei,BRN,"Mar 17, 2020",0,54
Brunei,BRN,"Mar 18, 2020",0,56
Brunei,BRN,"Mar 19, 2020",0,68
Brunei,BRN,"Mar 20, 2020",0,73
Brunei,BRN,"Mar 21, 2020",0,78
Brunei,BRN,"Mar 22, 2020",0,83
Brunei,BRN,"Mar 23, 2020",0,88
Brunei,BRN,"Mar 24, 2020",0,91
Brunei,BRN,"Mar 25, 2020",0,104
Brunei,BRN,"Mar 26, 2020",0,107
Brunei,BRN,"Mar 27, 2020",0,114
Bulgaria,BGR,"Mar 8, 2020",0,2
Bulgaria,BGR,"Mar 9, 2020",0,4
Bulgaria,BGR,"Mar 12, 2020",1,7
Bulgaria,BGR,"Mar 13, 2020",1,23
Bulgaria,BGR,"Mar 14, 2020",1,31
Bulgaria,BGR,"Mar 15, 2020",2,41
Bulgaria,BGR,"Mar 16, 2020",2,51
Bulgaria,BGR,"Mar 17, 2020",2,62
Bulgaria,BGR,"Mar 18, 2020",2,81
Bulgaria,BGR,"Mar 19, 2020",2,92
Bulgaria,BGR,"Mar 20, 2020",3,105
Bulgaria,BGR,"Mar 21, 2020",3,127
Bulgaria,BGR,"Mar 22, 2020",3,163
Bulgaria,BGR,"Mar 23, 2020",3,185
Bulgaria,BGR,"Mar 24, 2020",3,201
Bulgaria,BGR,"Mar 25, 2020",3,220
Bulgaria,BGR,"Mar 26, 2020",3,242
Bulgaria,BGR,"Mar 27, 2020",3,264
Burkina Faso,BFA,"Mar 11, 2020",0,2
Burkina Faso,BFA,"Mar 12, 2020",0,2
Burkina Faso,BFA,"Mar 15, 2020",0,3
Burkina Faso,BFA,"Mar 16, 2020",0,3
Burkina Faso,BFA,"Mar 17, 2020",0,20
Burkina Faso,BFA,"Mar 18, 2020",0,20
Burkina Faso,BFA,"Mar 19, 2020",1,26
Burkina Faso,BFA,"Mar 20, 2020",1,33
Burkina Faso,BFA,"Mar 21, 2020",1,40
Burkina Faso,BFA,"Mar 22, 2020",3,64
Burkina Faso,BFA,"Mar 23, 2020",3,64
Burkina Faso,BFA,"Mar 24, 2020",3,75
Burkina Faso,BFA,"Mar 25, 2020",3,99
Burkina Faso,BFA,"Mar 26, 2020",3,114
Burkina Faso,BFA,"Mar 27, 2020",3,146
Cambodia,KHM,"Dec 31, 2019",0,0
Cambodia,KHM,"Jan 1, 2020",0,0
Cambodia,KHM,"Jan 2, 2020",0,0
Cambodia,KHM,"Jan 3, 2020",0,0
Cambodia,KHM,"Jan 4, 2020",0,0
Cambodia,KHM,"Jan 5, 2020",0,0
Cambodia,KHM,"Jan 6, 2020",0,0
Cambodia,KHM,"Jan 7, 2020",0,0
Cambodia,KHM,"Jan 8, 2020",0,0
Cambodia,KHM,"Jan 9, 2020",0,0
Cambodia,KHM,"Jan 10, 2020",0,0
Cambodia,KHM,"Jan 11, 2020",0,0
Cambodia,KHM,"Jan 12, 2020",0,0
Cambodia,KHM,"Jan 13, 2020",0,0
Cambodia,KHM,"Jan 14, 2020",0,0
Cambodia,KHM,"Jan 15, 2020",0,0
Cambodia,KHM,"Jan 16, 2020",0,0
Cambodia,KHM,"Jan 17, 2020",0,0
Cambodia,KHM,"Jan 18, 2020",0,0
Cambodia,KHM,"Jan 19, 2020",0,0
Cambodia,KHM,"Jan 20, 2020",0,0
Cambodia,KHM,"Jan 21, 2020",0,0
Cambodia,KHM,"Jan 22, 2020",0,0
Cambodia,KHM,"Jan 23, 2020",0,0
Cambodia,KHM,"Jan 24, 2020",0,0
Cambodia,KHM,"Jan 25, 2020",0,0
Cambodia,KHM,"Jan 26, 2020",0,0
Cambodia,KHM,"Jan 27, 2020",0,0
Cambodia,KHM,"Jan 28, 2020",0,1
Cambodia,KHM,"Jan 29, 2020",0,1
Cambodia,KHM,"Jan 30, 2020",0,1
Cambodia,KHM,"Jan 31, 2020",0,1
Cambodia,KHM,"Feb 1, 2020",0,1
Cambodia,KHM,"Feb 2, 2020",0,1
Cambodia,KHM,"Feb 3, 2020",0,1
Cambodia,KHM,"Feb 4, 2020",0,1
Cambodia,KHM,"Feb 5, 2020",0,1
Cambodia,KHM,"Feb 6, 2020",0,1
Cambodia,KHM,"Feb 7, 2020",0,1
Cambodia,KHM,"Feb 8, 2020",0,1
Cambodia,KHM,"Feb 9, 2020",0,1
Cambodia,KHM,"Feb 10, 2020",0,1
Cambodia,KHM,"Feb 11, 2020",0,1
Cambodia,KHM,"Feb 12, 2020",0,1
Cambodia,KHM,"Feb 13, 2020",0,1
Cambodia,KHM,"Feb 14, 2020",0,1
Cambodia,KHM,"Feb 15, 2020",0,1
Cambodia,KHM,"Feb 16, 2020",0,1
Cambodia,KHM,"Feb 17, 2020",0,1
Cambodia,KHM,"Feb 18, 2020",0,1
Cambodia,KHM,"Feb 19, 2020",0,1
Cambodia,KHM,"Feb 20, 2020",0,1
Cambodia,KHM,"Feb 21, 2020",0,1
Cambodia,KHM,"Feb 22, 2020",0,1
Cambodia,KHM,"Feb 23, 2020",0,1
Cambodia,KHM,"Feb 24, 2020",0,1
Cambodia,KHM,"Feb 25, 2020",0,1
Cambodia,KHM,"Feb 26, 2020",0,1
Cambodia,KHM,"Feb 27, 2020",0,1
Cambodia,KHM,"Feb 28, 2020",0,1
Cambodia,KHM,"Feb 29, 2020",0,1
Cambodia,KHM,"Mar 1, 2020",0,1
Cambodia,KHM,"Mar 2, 2020",0,1
Cambodia,KHM,"Mar 8, 2020",0,2
Cambodia,KHM,"Mar 12, 2020",0,3
Cambodia,KHM,"Mar 13, 2020",0,5
Cambodia,KHM,"Mar 15, 2020",0,7
Cambodia,KHM,"Mar 16, 2020",0,12
Cambodia,KHM,"Mar 17, 2020",0,24
Cambodia,KHM,"Mar 18, 2020",0,24
Cambodia,KHM,"Mar 19, 2020",0,24
Cambodia,KHM,"Mar 20, 2020",0,24
Cambodia,KHM,"Mar 21, 2020",0,47
Cambodia,KHM,"Mar 22, 2020",0,51
Cambodia,KHM,"Mar 23, 2020",0,86
Cambodia,KHM,"Mar 24, 2020",0,87
Cambodia,KHM,"Mar 25, 2020",0,91
Cambodia,KHM,"Mar 26, 2020",0,96
Cambodia,KHM,"Mar 27, 2020",0,98
Cameroon,CMR,"Mar 7, 2020",0,1
Cameroon,CMR,"Mar 9, 2020",0,2
Cameroon,CMR,"Mar 15, 2020",0,3
Cameroon,CMR,"Mar 16, 2020",0,4
Cameroon,CMR,"Mar 17, 2020",0,4
Cameroon,CMR,"Mar 18, 2020",0,10
Cameroon,CMR,"Mar 19, 2020",0,10
Cameroon,CMR,"Mar 20, 2020",0,14
Cameroon,CMR,"Mar 21, 2020",0,27
Cameroon,CMR,"Mar 22, 2020",0,27
Cameroon,CMR,"Mar 23, 2020",0,27
Cameroon,CMR,"Mar 24, 2020",0,56
Cameroon,CMR,"Mar 25, 2020",1,72
Cameroon,CMR,"Mar 26, 2020",1,72
Cameroon,CMR,"Mar 27, 2020",1,88
Canada,CAN,"Dec 31, 2019",0,0
Canada,CAN,"Jan 1, 2020",0,0
Canada,CAN,"Jan 2, 2020",0,0
Canada,CAN,"Jan 3, 2020",0,0
Canada,CAN,"Jan 4, 2020",0,0
Canada,CAN,"Jan 5, 2020",0,0
Canada,CAN,"Jan 6, 2020",0,0
Canada,CAN,"Jan 7, 2020",0,0
Canada,CAN,"Jan 8, 2020",0,0
Canada,CAN,"Jan 9, 2020",0,0
Canada,CAN,"Jan 10, 2020",0,0
Canada,CAN,"Jan 11, 2020",0,0
Canada,CAN,"Jan 12, 2020",0,0
Canada,CAN,"Jan 13, 2020",0,0
Canada,CAN,"Jan 14, 2020",0,0
Canada,CAN,"Jan 15, 2020",0,0
Canada,CAN,"Jan 16, 2020",0,0
Canada,CAN,"Jan 17, 2020",0,0
Canada,CAN,"Jan 18, 2020",0,0
Canada,CAN,"Jan 19, 2020",0,0
Canada,CAN,"Jan 20, 2020",0,0
Canada,CAN,"Jan 21, 2020",0,0
Canada,CAN,"Jan 22, 2020",0,0
Canada,CAN,"Jan 23, 2020",0,0
Canada,CAN,"Jan 24, 2020",0,0
Canada,CAN,"Jan 25, 2020",0,0
Canada,CAN,"Jan 26, 2020",0,1
Canada,CAN,"Jan 27, 2020",0,1
Canada,CAN,"Jan 28, 2020",0,2
Canada,CAN,"Jan 29, 2020",0,3
Canada,CAN,"Jan 30, 2020",0,3
Canada,CAN,"Jan 31, 2020",0,3
Canada,CAN,"Feb 1, 2020",0,4
Canada,CAN,"Feb 2, 2020",0,4
Canada,CAN,"Feb 3, 2020",0,4
Canada,CAN,"Feb 4, 2020",0,4
Canada,CAN,"Feb 5, 2020",0,5
Canada,CAN,"Feb 6, 2020",0,5
Canada,CAN,"Feb 7, 2020",0,7
Canada,CAN,"Feb 8, 2020",0,7
Canada,CAN,"Feb 9, 2020",0,7
Canada,CAN,"Feb 10, 2020",0,7
Canada,CAN,"Feb 11, 2020",0,7
Canada,CAN,"Feb 12, 2020",0,7
Canada,CAN,"Feb 13, 2020",0,7
Canada,CAN,"Feb 14, 2020",0,7
Canada,CAN,"Feb 15, 2020",0,8
Canada,CAN,"Feb 16, 2020",0,8
Canada,CAN,"Feb 17, 2020",0,8
Canada,CAN,"Feb 18, 2020",0,8
Canada,CAN,"Feb 19, 2020",0,8
Canada,CAN,"Feb 20, 2020",0,8
Canada,CAN,"Feb 21, 2020",0,9
Canada,CAN,"Feb 22, 2020",0,9
Canada,CAN,"Feb 23, 2020",0,9
Canada,CAN,"Feb 24, 2020",0,9
Canada,CAN,"Feb 25, 2020",0,11
Canada,CAN,"Feb 26, 2020",0,11
Canada,CAN,"Feb 27, 2020",0,12
Canada,CAN,"Feb 28, 2020",0,14
Canada,CAN,"Feb 29, 2020",0,16
Canada,CAN,"Mar 1, 2020",0,20
Canada,CAN,"Mar 2, 2020",0,24
Canada,CAN,"Mar 3, 2020",0,27
Canada,CAN,"Mar 4, 2020",0,30
Canada,CAN,"Mar 5, 2020",0,33
Canada,CAN,"Mar 6, 2020",0,45
Canada,CAN,"Mar 7, 2020",0,51
Canada,CAN,"Mar 8, 2020",0,57
Canada,CAN,"Mar 9, 2020",0,62
Canada,CAN,"Mar 10, 2020",1,77
Canada,CAN,"Mar 11, 2020",1,93
Canada,CAN,"Mar 12, 2020",1,103
Canada,CAN,"Mar 13, 2020",1,138
Canada,CAN,"Mar 14, 2020",1,176
Canada,CAN,"Mar 15, 2020",1,244
Canada,CAN,"Mar 16, 2020",1,304
Canada,CAN,"Mar 17, 2020",4,424
Canada,CAN,"Mar 18, 2020",8,569
Canada,CAN,"Mar 19, 2020",9,690
Canada,CAN,"Mar 20, 2020",10,846
Canada,CAN,"Mar 21, 2020",12,971
Canada,CAN,"Mar 22, 2020",13,1231
Canada,CAN,"Mar 23, 2020",18,1430
Canada,CAN,"Mar 24, 2020",24,1646
Canada,CAN,"Mar 25, 2020",27,1959
Canada,CAN,"Mar 26, 2020",35,3385
Canada,CAN,"Mar 27, 2020",39,4018
Cape Verde,CPV,"Mar 21, 2020",0,2
Cape Verde,CPV,"Mar 22, 2020",0,3
Cape Verde,CPV,"Mar 23, 2020",0,3
Cape Verde,CPV,"Mar 24, 2020",0,3
Cape Verde,CPV,"Mar 25, 2020",1,3
Cape Verde,CPV,"Mar 26, 2020",1,4
Cape Verde,CPV,"Mar 27, 2020",1,5
Cayman Islands,CYM,"Mar 20, 2020",0,1
Cayman Islands,CYM,"Mar 21, 2020",1,3
Cayman Islands,CYM,"Mar 22, 2020",1,3
Cayman Islands,CYM,"Mar 23, 2020",1,3
Cayman Islands,CYM,"Mar 24, 2020",1,3
Cayman Islands,CYM,"Mar 25, 2020",1,3
Cayman Islands,CYM,"Mar 26, 2020",1,3
Cayman Islands,CYM,"Mar 27, 2020",1,6
Central African Republic,CAF,"Mar 16, 2020",0,1
Central African Republic,CAF,"Mar 17, 2020",0,1
Central African Republic,CAF,"Mar 18, 2020",0,1
Central African Republic,CAF,"Mar 19, 2020",0,1
Central African Republic,CAF,"Mar 20, 2020",0,1
Central African Republic,CAF,"Mar 21, 2020",0,1
Central African Republic,CAF,"Mar 22, 2020",0,3
Central African Republic,CAF,"Mar 23, 2020",0,4
Central African Republic,CAF,"Mar 24, 2020",0,4
Central African Republic,CAF,"Mar 25, 2020",0,4
Central African Republic,CAF,"Mar 26, 2020",0,4
Central African Republic,CAF,"Mar 27, 2020",0,5
Chad,TCD,"Mar 20, 2020",0,1
Chad,TCD,"Mar 21, 2020",0,1
Chad,TCD,"Mar 22, 2020",0,2
Chad,TCD,"Mar 23, 2020",0,2
Chad,TCD,"Mar 24, 2020",0,2
Chad,TCD,"Mar 25, 2020",0,3
Chad,TCD,"Mar 26, 2020",0,3
Chad,TCD,"Mar 27, 2020",0,5
Chile,CHL,"Mar 4, 2020",0,1
Chile,CHL,"Mar 5, 2020",0,3
Chile,CHL,"Mar 6, 2020",0,4
Chile,CHL,"Mar 7, 2020",0,5
Chile,CHL,"Mar 9, 2020",0,10
Chile,CHL,"Mar 10, 2020",0,13
Chile,CHL,"Mar 11, 2020",0,17
Chile,CHL,"Mar 12, 2020",0,23
Chile,CHL,"Mar 13, 2020",0,33
Chile,CHL,"Mar 14, 2020",0,43
Chile,CHL,"Mar 15, 2020",0,61
Chile,CHL,"Mar 16, 2020",0,75
Chile,CHL,"Mar 17, 2020",0,156
Chile,CHL,"Mar 18, 2020",0,201
Chile,CHL,"Mar 19, 2020",0,238
Chile,CHL,"Mar 20, 2020",0,342
Chile,CHL,"Mar 21, 2020",0,434
Chile,CHL,"Mar 22, 2020",0,537
Chile,CHL,"Mar 23, 2020",1,632
Chile,CHL,"Mar 24, 2020",2,746
Chile,CHL,"Mar 25, 2020",2,922
Chile,CHL,"Mar 26, 2020",3,1142
Chile,CHL,"Mar 27, 2020",4,1306
China,CHN,"Dec 31, 2019",0,27
China,CHN,"Jan 1, 2020",0,27
China,CHN,"Jan 2, 2020",0,27
China,CHN,"Jan 3, 2020",0,44
China,CHN,"Jan 4, 2020",0,44
China,CHN,"Jan 5, 2020",0,59
China,CHN,"Jan 6, 2020",0,59
China,CHN,"Jan 7, 2020",0,59
China,CHN,"Jan 8, 2020",0,59
China,CHN,"Jan 9, 2020",0,59
China,CHN,"Jan 10, 2020",0,59
China,CHN,"Jan 11, 2020",1,59
China,CHN,"Jan 12, 2020",1,59
China,CHN,"Jan 13, 2020",1,59
China,CHN,"Jan 14, 2020",1,59
China,CHN,"Jan 15, 2020",2,59
China,CHN,"Jan 16, 2020",2,59
China,CHN,"Jan 17, 2020",2,63
China,CHN,"Jan 18, 2020",2,80
China,CHN,"Jan 19, 2020",3,216
China,CHN,"Jan 20, 2020",3,235
China,CHN,"Jan 21, 2020",6,386
China,CHN,"Jan 22, 2020",17,526
China,CHN,"Jan 23, 2020",17,623
China,CHN,"Jan 24, 2020",26,882
China,CHN,"Jan 25, 2020",41,1323
China,CHN,"Jan 26, 2020",56,1988
China,CHN,"Jan 27, 2020",81,2775
China,CHN,"Jan 28, 2020",106,4528
China,CHN,"Jan 29, 2020",132,5994
China,CHN,"Jan 30, 2020",170,7734
China,CHN,"Jan 31, 2020",213,9714
China,CHN,"Feb 1, 2020",259,11809
China,CHN,"Feb 2, 2020",304,14399
China,CHN,"Feb 3, 2020",361,17211
China,CHN,"Feb 4, 2020",426,20448
China,CHN,"Feb 5, 2020",492,24320
China,CHN,"Feb 6, 2020",564,28047
China,CHN,"Feb 7, 2020",637,31207
China,CHN,"Feb 8, 2020",723,34625
China,CHN,"Feb 9, 2020",812,37232
China,CHN,"Feb 10, 2020",909,40206
China,CHN,"Feb 11, 2020",1017,42696
China,CHN,"Feb 12, 2020",1114,44724
China,CHN,"Feb 13, 2020",1368,59865
China,CHN,"Feb 14, 2020",1381,64021
China,CHN,"Feb 15, 2020",1524,66559
China,CHN,"Feb 16, 2020",1666,68566
China,CHN,"Feb 17, 2020",1771,70618
China,CHN,"Feb 18, 2020",1869,72508
China,CHN,"Feb 19, 2020",2008,74258
China,CHN,"Feb 20, 2020",2120,74652
China,CHN,"Feb 21, 2020",2238,75543
China,CHN,"Feb 22, 2020",2347,76369
China,CHN,"Feb 23, 2020",2445,77016
China,CHN,"Feb 24, 2020",2595,77234
China,CHN,"Feb 25, 2020",2665,77749
China,CHN,"Feb 26, 2020",2717,78159
China,CHN,"Feb 27, 2020",2746,78598
China,CHN,"Feb 28, 2020",2790,78927
China,CHN,"Feb 29, 2020",2837,79355
China,CHN,"Mar 1, 2020",2872,79929
China,CHN,"Mar 2, 2020",2914,80134
China,CHN,"Mar 3, 2020",2946,80261
China,CHN,"Mar 4, 2020",2983,80380
China,CHN,"Mar 5, 2020",3014,80497
China,CHN,"Mar 6, 2020",3044,80667
China,CHN,"Mar 7, 2020",3072,80768
China,CHN,"Mar 8, 2020",3099,80814
China,CHN,"Mar 9, 2020",3122,80859
